19.3944,-1,-1
19.4361,-1,-1
19.4778,-1,-1
19.5195,-1,-1
19.5612,-1,-1
19.6029,-1,-1
19.6446,-1,-1
19.6863,-1,-1
19.7280,-1,-1
19.7698,-1,-1
19.8115,-1,-1
19.8532,-1,-1
19.8949,-1,-1
19.9366,-1,-1
19.9783,-1,-1
20.0200,-1,-1
20.0617,-1,-1
20.1034,-1,-1
20.1451,-1,-1
20.1868,-1,-1
20.2285,-1,-1
20.2702,-1,-1
20.3120,-1,-1
20.3537,-1,-1
20.3954,-1,-1
20.4371,-1,-1
20.4788,-1,-1
20.5205,-1,-1
20.5622,-1,-1
20.6039,-1,-1
20.6456,-1,-1
20.6873,-1,-1
20.7290,-1,-1
20.7708,-1,-1
20.8125,-1,-1
20.8542,-1,-1
20.8959,-1,-1
20.9376,-1,-1
20.9793,-1,-1
21.0210,-1,-1
21.0627,-1,-1
21.1044,-1,-1
21.1461,-1,-1
21.1878,-1,-1
21.2295,-1,-1
21.2713,-1,-1
21.3130,-1,-1
21.3547,-1,-1
21.3964,-1,-1
21.4381,-1,-1
21.4798,-1,-1
21.5215,-1,-1
21.5632,-1,-1
21.6049,-1,-1
21.6466,-1,-1
21.6883,-1,-1
21.7300,-1,-1
21.7717,-1,-1
21.8135,-1,-1
21.8552,-1,-1
21.8969,-1,-1
21.9386,-1,-1
21.9803,-1,-1
22.0220,-1,-1
22.0637,-1,-1
22.1054,-1,-1
22.1471,-1,-1
22.1888,-1,-1
22.2305,-1,-1
22.2723,-1,-1
22.3140,-1,-1
22.3557,-1,-1
22.3974,-1,-1
22.4391,-1,-1
22.4808,-1,-1
22.5225,-1,-1
22.5642,-1,-1
22.6059,-1,-1
22.6476,-1,-1
22.6893,-1,-1
22.7310,-1,-1
22.7728,-1,-1
22.8145,-1,-1
22.8562,-1,-1
22.8979,-1,-1
22.9396,-1,-1
22.9813,-1,-1
23.0230,-1,-1
23.0647,-1,-1
23.1064,-1,-1
23.1481,-1,-1
23.1898,-1,-1
23.2315,-1,-1
23.2732,-1,-1
23.3150,-1,-1
23.3567,-1,-1
